time , step-size , {ct}.ct.gpsVelX , {ct}.ct.gpsVelY , {ct}.ct.gpsVelZ , {ct}.ct.gpsX , {ct}.ct.gpsY , {ct}.ct.gpsZ , {de}.de.motor1 , {de}.de.motor2 , {de}.de.motor3 , {de}.de.motor4
26.51 , 0.002500000000001279 , -7.69848356422678E-11 , -3.796781033101981E-14 , -0.22088637753699636 , -5.125356098877098E-10 , -2.5277516879474616E-13 , -4.756617456061163 , 82.91017520530086 , 82.91017520530086 , 82.91017520530086 , 82.91017520530086
26.5125 , 0.0024999999999977263 , -7.700597777650618E-11 , -3.7978237326623025E-14 , -0.22032453755442544 , -5.127280984037001E-10 , -2.5287010135393196E-13 , -4.757168969754885 , 82.90862519982997 , 82.90862519982997 , 82.90862519982997 , 82.90862519982997
26.515 , 0.002500000000001279 , -7.702712367797807E-11 , -3.798866618017146E-14 , -0.21976246935453125 , -5.12920639779735E-10 , -2.529650599829292E-13 , -4.757719078563143 , 82.90708265268036 , 82.90708265268036 , 82.90708265268036 , 82.90708265268036
26.5175 , 0.0024999999999977263 , -7.704827334799839E-11 , -3.79990968923136E-14 , -0.21920017402732286 , -5.131132340252338E-10 , -2.530600446863833E-13 , -4.758267781916754 , 82.90554756433339 , 82.90554756433339 , 82.90554756433339 , 82.90554756433339
26.52 , 0.002500000000001279 , -7.70694267878266E-11 , -3.8009529463670626E-14 , -0.2186376526629299 , -5.133058811496199E-10 , -2.531550554689418E-13 , -4.758815079249263 , 82.90401993526764 , 82.90401993526764 , 82.90401993526764 , 82.90401993526764
26.5225 , 0.002500000000001279 , -7.709058399865878E-11 , -3.8019963894832395E-14 , -0.21807490635160565 , -5.13498581162319E-10 , -2.5325009233525333E-13 , -4.75936096999694 , 82.90249976593572 , 82.90249976593572 , 82.90249976593572 , 82.90249976593572
26.525 , 0.0024999999999977263 , -7.711174498176257E-11 , -3.80304001864241E-14 , -0.21751193618372283 , -5.136913340727599E-10 , -2.53345155289968E-13 , -4.759905453598779 , 82.90098705678832 , 82.90098705678832 , 82.90098705678832 , 82.90098705678832
26.5275 , 0.002500000000001279 , -7.713290973844034E-11 , -3.804083833908806E-14 , -0.21694874324976862 , -5.138841398903755E-10 , -2.5344024433773795E-13 , -4.760448529496504 , 82.89948180825292 , 82.89948180825292 , 82.89948180825292 , 82.89948180825292
26.53 , 0.002500000000001279 , -7.715407826993828E-11 , -3.8051278353438876E-14 , -0.21638532864034746 , -5.140769986246013E-10 , -2.535353594832165E-13 , -4.7609901971345625 , 82.89798402074608 , 82.89798402074608 , 82.89798402074608 , 82.89798402074608
26.5325 , 0.0024999999999977263 , -7.717525057744647E-11 , -3.8061720230063474E-14 , -0.21582169344617616 , -5.142699102848754E-10 , -2.536305007310586E-13 , -4.761530455960127 , 82.89649369467271 , 82.89649369467271 , 82.89649369467271 , 82.89649369467271
26.535 , 0.002500000000001279 , -7.719642666216812E-11 , -3.807216396955525E-14 , -0.21525783875807916 , -5.144628748806396E-10 , -2.5372566808592083E-13 , -4.762069305423102 , 82.89501083042512 , 82.89501083042512 , 82.89501083042512 , 82.89501083042512
26.5375 , 0.002500000000001279 , -7.721760652538589E-11 , -3.80826095725468E-14 , -0.21469376566699144 , -5.146558924213384E-10 , -2.5382086155246104E-13 , -4.762606744976116 , 82.8935354283732 , 82.8935354283732 , 82.8935354283732 , 82.8935354283732
26.54 , 0.0024999999999977263 , -7.723879016837973E-11 , -3.809305703966938E-14 , -0.2141294752639538 , -5.148489629164196E-10 , -2.539160811353386E-13 , -4.763142774074524 , 82.8920674888831 , 82.8920674888831 , 82.8920674888831 , 82.8920674888831
26.5425 , 0.002500000000001279 , -7.725997759239237E-11 , -3.810350637153589E-14 , -0.21356496864010768 , -5.150420863753345E-10 , -2.5401132683921494E-13 , -4.76367739217641 , 82.89060701230399 , 82.89060701230399 , 82.89060701230399 , 82.89060701230399
26.545 , 0.002500000000001279 , -7.728116879861701E-11 , -3.8113957568734794E-14 , -0.21300024688669833 , -5.152352628075369E-10 , -2.5410659866875244E-13 , -4.764210598742587 , 82.88915399896791 , 82.88915399896791 , 82.88915399896791 , 82.88915399896791
26.5475 , 0.0024999999999977263 , -7.730236378830904E-11 , -3.812441063188524E-14 , -0.21243531109507005 , -5.154284922224836E-10 , -2.5420189662861514E-13 , -4.764742393236594 , 82.88770844919611 , 82.88770844919611 , 82.88770844919611 , 82.88770844919611
26.55 , 0.002500000000001279 , -7.732356256274887E-11 , -3.81348655616187E-14 , -0.2118701623566612 , -5.156217746296354E-10 , -2.542972207234689E-13 , -4.765272775124701 , 82.88627036329807 , 82.88627036329807 , 82.88627036329807 , 82.88627036329807
26.5525 , 0.0024999999999977263 , -7.734476512320101E-11 , -3.8145322358558805E-14 , -0.2113048017630078 , -5.158151100384554E-10 , -2.543925709579808E-13 , -4.765801743875905 , 82.88483974156445 , 82.88483974156445 , 82.88483974156445 , 82.88483974156445
26.555 , 0.002500000000001279 , -7.736597147098047E-11 , -3.8155781023354114E-14 , -0.210739230405735 , -5.160084984584107E-10 , -2.544879473368198E-13 , -4.766329298961932 , 82.88341658427507 , 82.88341658427507 , 82.88341658427507 , 82.88341658427507
26.5575 , 0.002500000000001279 , -7.738718160738638E-11 , -3.8166241556645326E-14 , -0.21017344937655996 , -5.162019398989708E-10 , -2.5458334986465634E-13 , -4.766855439857239 , 82.88200089169622 , 82.88200089169622 , 82.88200089169622 , 82.88200089169622
26.56 , 0.0024999999999977263 , -7.740839553365171E-11 , -3.8176703959040545E-14 , -0.20960745976728762 , -5.163954343696088E-10 , -2.5467877854616214E-13 , -4.767380166039009 , 82.8805926640807 , 82.8805926640807 , 82.8805926640807 , 82.8805926640807
26.5625 , 0.002500000000001279 , -7.742961325106511E-11 , -3.818716823117529E-14 , -0.20904126266980586 , -5.165889818798014E-10 , -2.547742333860111E-13 , -4.767903476987159 , 82.87919190166687 , 82.87919190166687 , 82.87919190166687 , 82.87919190166687
26.565 , 0.002500000000001279 , -7.745083476087291E-11 , -3.8197634373664245E-14 , -0.20847485917608824 , -5.167825824390277E-10 , -2.548697143888783E-13 , -4.76842537218433 , 82.87779860467784 , 82.87779860467784 , 82.87779860467784 , 82.87779860467784
26.5675 , 0.0024999999999977263 , -7.747206006432754E-11 , -3.820810238712508E-14 , -0.20790825037818922 , -5.169762360567701E-10 , -2.549652215594401E-13 , -4.768945851115899 , 82.87641277332672 , 82.87641277332672 , 82.87641277332672 , 82.87641277332672
26.57 , 0.002500000000001279 , -7.749328916272214E-11 , -3.8218572272195564E-14 , -0.20734143736823937 , -5.171699427425148E-10 , -2.55060754902375E-13 , -4.769464913269971 , 82.87503440780867 , 82.87503440780867 , 82.87503440780867 , 82.87503440780867
26.5725 , 0.002500000000001279 , -7.751452205731035E-11 , -3.822904402949397E-14 , -0.2067744212384482 , -5.173637025057504E-10 , -2.5515631442236283E-13 , -4.76998255813738 , 82.87366350830709 , 82.87366350830709 , 82.87366350830709 , 82.87366350830709
26.575 , 0.0024999999999977263 , -7.753575874939704E-11 , -3.823951765966385E-14 , -0.2062072030810992 , -5.175575153559688E-10 , -2.552519001240847E-13 , -4.77049878521169 , 82.87230007499366 , 82.87230007499366 , 82.87230007499366 , 82.87230007499366
26.5775 , 0.002500000000001279 , -7.755699924030174E-11 , -3.824999316335597E-14 , -0.2056397839885453 , -5.17751381302666E-10 , -2.553475120122239E-13 , -4.771013593989202 , 82.87094410802383 , 82.87094410802383 , 82.87094410802383 , 82.87094410802383
26.58 , 0.0024999999999977263 , -7.75782435313032E-11 , -3.826047054120099E-14 , -0.20507216505321252 , -5.1794530035534E-10 , -2.554431500914647E-13 , -4.771526983968939 , 82.8695956075369 , 82.8695956075369 , 82.8695956075369 , 82.8695956075369
26.5825 , 0.002500000000001279 , -7.759949162362779E-11 , -3.8270949793803734E-14 , -0.20450434736759093 , -5.181392725234932E-10 , -2.5553881436649363E-13 , -4.772038954652663 , 82.86825457366659 , 82.86825457366659 , 82.86825457366659 , 82.86825457366659
26.585 , 0.002500000000001279 , -7.76207435185497E-11 , -3.8281430921792623E-14 , -0.203936332024238 , -5.183332978166301E-10 , -2.5563450484199816E-13 , -4.772549505544863 , 82.86692100652247 , 82.86692100652247 , 82.86692100652247 , 82.86692100652247
26.5875 , 0.0024999999999977263 , -7.764199921732612E-11 , -3.8291913925787673E-14 , -0.2033681201157743 , -5.185273762442587E-10 , -2.557302215226674E-13 , -4.773058636152758 , 82.86559490620944 , 82.86559490620944 , 82.86559490620944 , 82.86559490620944
26.59 , 0.002500000000001279 , -7.76632587212404E-11 , -3.830239880642183E-14 , -0.20279971273487837 , -5.187215078158905E-10 , -2.5582596441319244E-13 , -4.773566345986304 , 82.8642762728153 , 82.8642762728153 , 82.8642762728153 , 82.8642762728153
26.5925 , 0.002500000000001279 , -7.768452203151845E-11 , -3.831288556429967E-14 , -0.20223111097428983 , -5.1891569254104E-10 , -2.5592173351826543E-13 , -4.774072634558186 , 82.86296510640992 , 82.86296510640992 , 82.86296510640992 , 82.86296510640992
26.595 , 0.0024999999999977263 , -7.77057891494553E-11 , -3.8323374200059915E-14 , -0.2016623159268044 , -5.191099304292241E-10 , -2.560175288425802E-13 , -4.774577501383819 , 82.86166140705667 , 82.86166140705667 , 82.86166140705667 , 82.86166140705667
26.5975 , 0.002500000000001279 , -7.772706007636368E-11 , -3.833386471434997E-14 , -0.20109332868526897 , -5.193042214899643E-10 , -2.561133503908325E-13 , -4.775080945981352 , 82.8603651748019 , 82.8603651748019 , 82.8603651748019 , 82.8603651748019
26.6 , 0.002500000000001279 , -7.774833481357137E-11 , -3.8344357107824666E-14 , -0.20052415034258475 , -5.194985657327843E-10 , -2.5620919816771943E-13 , -4.775582967871667 , 82.85907640967747 , 82.85907640967747 , 82.85907640967747 , 82.85907640967747
26.6025 , 0.0024999999999977263 , -7.776961336241732E-11 , -3.835485138114437E-14 , -0.19995478199170233 , -5.196929631672114E-10 , -2.5630507217793953E-13 , -4.776083566578377 , 82.85779511170173 , 82.85779511170173 , 82.85779511170173 , 82.85779511170173
26.605 , 0.002500000000001279 , -7.779089572425511E-11 , -3.836534753497665E-14 , -0.199385224725617 , -5.198874138027767E-10 , -2.564009724261936E-13 , -4.776582741627828 , 82.85652128088218 , 82.85652128088218 , 82.85652128088218 , 82.85652128088218
26.6075 , 0.002500000000001279 , -7.781218190040482E-11 , -3.8375845569972533E-14 , -0.19881547963737128 , -5.200819176490142E-10 , -2.564968989171835E-13 , -4.777080492549097 , 82.85525491720826 , 82.85525491720826 , 82.85525491720826 , 82.85525491720826
26.61 , 0.0024999999999977263 , -7.783347189219291E-11 , -3.838634548678622E-14 , -0.1982455478200504 , -5.202764747154611E-10 , -2.5659285165561295E-13 , -4.777576818873996 , 82.85399602066038 , 82.85399602066038 , 82.85399602066038 , 82.85399602066038
26.6125 , 0.002500000000001279 , -7.785476570086485E-11 , -3.839684728603196E-14 , -0.19767543036677757 , -5.204710850116586E-10 , -2.566888306461875E-13 , -4.778071720137069 , 82.85274459120181 , 82.85274459120181 , 82.85274459120181 , 82.85274459120181
26.615 , 0.0024999999999977263 , -7.787606332772511E-11 , -3.840735096835309E-14 , -0.1971051283707174 , -5.206657485471499E-10 , -2.5678483589361374E-13 , -4.778565195875591 , 82.85150062878229 , 82.85150062878229 , 82.85150062878229 , 82.85150062878229
26.6175 , 0.002500000000001279 , -7.789736477412831E-11 , -3.8417856534417704E-14 , -0.19653464292506725 , -5.208604653314828E-10 , -2.5688086740260044E-13 , -4.7790572456295735 , 82.85026413334155 , 82.85026413334155 , 82.85026413334155 , 82.85026413334155
26.62 , 0.002500000000001279 , -7.791867004141409E-11 , -3.842836398488648E-14 , -0.19596397512306044 , -5.210552353742075E-10 , -2.5697692517785764E-13 , -4.779547868941758 , 82.84903510479958 , 82.84903510479958 , 82.84903510479958 , 82.84903510479958
26.6225 , 0.0024999999999977263 , -7.793997913089075E-11 , -3.8438873320404653E-14 , -0.1953931260579618 , -5.212500586848776E-10 , -2.5707300922409705E-13 , -4.78003706535762 , 82.84781354306988 , 82.84781354306988 , 82.84781354306988 , 82.84781354306988
26.625 , 0.002500000000001279 , -7.796129204388638E-11 , -3.844938454162724E-14 , -0.19482209682306287 , -5.214449352730508E-10 , -2.571691195460324E-13 , -4.7805248344253695 , 82.84659944804622 , 82.84659944804622 , 82.84659944804622 , 82.84659944804622
26.6275 , 0.002500000000001279 , -7.798260878169954E-11 , -3.845989764919465E-14 , -0.1942508885116846 , -5.216398651482873E-10 , -2.5726525614837857E-13 , -4.781011175695947 , 82.84539281961145 , 82.84539281961145 , 82.84539281961145 , 82.84539281961145
26.63 , 0.0024999999999977263 , -7.800392934558077E-11 , -3.847041264372363E-14 , -0.19367950221717256 , -5.218348483201503E-10 , -2.5736141903585213E-13 , -4.781496088723028 , 82.8441936576367 , 82.8441936576367 , 82.8441936576367 , 82.8441936576367
26.6325 , 0.002500000000001279 , -7.80252537367394E-11 , -3.848092952581062E-14 , -0.19310793903289236 , -5.220298847982071E-10 , -2.5745760821317144E-13 , -4.781979573063023 , 82.84300196197592 , 82.84300196197592 , 82.84300196197592 , 82.84300196197592
26.635 , 0.002500000000001279 , -7.804658195640557E-11 , -3.849144829606229E-14 , -0.19253620005223243 , -5.222249745920273E-10 , -2.5755382368505605E-13 , -4.7824616282750725 , 82.84181773246864 , 82.84181773246864 , 82.84181773246864 , 82.84181773246864
26.6375 , 0.0024999999999977263 , -7.806791400577658E-11 , -3.850196895506913E-14 , -0.19196428636859905 , -5.224201177111831E-10 , -2.57650065456227E-13 , -4.782942253921054 , 82.84064096894619 , 82.84064096894619 , 82.84064096894619 , 82.84064096894619
26.64 , 0.002500000000001279 , -7.80892498861696E-11 , -3.851249150348077E-14 , -0.19139219907541163 , -5.226153141652511E-10 , -2.577463335314072E-13 , -4.7834214495655765 , 82.83947167122099 , 82.83947167122099 , 82.83947167122099 , 82.83947167122099
26.6425 , 0.0024999999999977263 , -7.811058959890284E-11 , -3.8523015941947325E-14 , -0.19081993926610646 , -5.2281056396381E-10 , -2.578426279153207E-13 , -4.783899214775983 , 82.83830983909546 , 82.83830983909546 , 82.83830983909546 , 82.83830983909546
26.645 , 0.002500000000001279 , -7.813193314530671E-11 , -3.8533542271124924E-14 , -0.19024750803412782 , -5.230058671164428E-10 , -2.579389486126937E-13 , -4.784375549122349 , 82.83715547235578 , 82.83715547235578 , 82.83715547235578 , 82.83715547235578
26.6475 , 0.002500000000001279 , -7.815328052663805E-11 , -3.854407049163342E-14 , -0.18967490647293142 , -5.232012236327352E-10 , -2.5803529562825377E-13 , -4.784850452177485 , 82.83600857077637 , 82.83600857077637 , 82.83600857077637 , 82.83600857077637
26.65 , 0.0024999999999977263 , -7.81746317441439E-11 , -3.8554600604087854E-14 , -0.18910213567597978 , -5.233966335222754E-10 , -2.581316689667298E-13 , -4.785323923516934 , 82.83486913411807 , 82.83486913411807 , 82.83486913411807 , 82.83486913411807
26.6525 , 0.002500000000001279 , -7.819598679916481E-11 , -3.856513260914935E-14 , -0.18852919673673746 , -5.235920967946563E-10 , -2.5822806863285266E-13 , -4.785795962718976 , 82.83373716212728 , 82.83373716212728 , 82.83373716212728 , 82.83373716212728
26.655 , 0.002500000000001279 , -7.821734569297382E-11 , -3.857566650744575E-14 , -0.18795609074867395 , -5.237876134594729E-10 , -2.5832449463135455E-13 , -4.78626656936462 , 82.83261265453328 , 82.83261265453328 , 82.83261265453328 , 82.83261265453328
26.6575 , 0.0024999999999977263 , -7.82387084268487E-11 , -3.858620229960725E-14 , -0.18738281880525862 , -5.239831835263236E-10 , -2.5842094696696923E-13 , -4.78673574303761 , 82.83149561106067 , 82.83149561106067 , 82.83149561106067 , 82.83149561106067
26.66 , 0.002500000000001279 , -7.826007500206976E-11 , -3.859673998626526E-14 , -0.18680938199995603 , -5.241788070048106E-10 , -2.5851742564443243E-13 , -4.787203483324427 , 82.83038603141338 , 82.83038603141338 , 82.83038603141338 , 82.83038603141338
26.6625 , 0.002500000000001279 , -7.828144541991068E-11 , -3.860727956804794E-14 , -0.1862357814262291 , -5.243744839045387E-10 , -2.586139306684811E-13 , -4.787669789814281 , 82.82928391528267 , 82.82928391528267 , 82.82928391528267 , 82.82928391528267
26.665 , 0.0024999999999977263 , -7.830281968162964E-11 , -3.861782104557584E-14 , -0.185662018177534 , -5.245702142351157E-10 , -2.5871046204385364E-13 , -4.788134662099118 , 82.82818926234799 , 82.82818926234799 , 82.82818926234799 , 82.82818926234799
26.6675 , 0.002500000000001279 , -7.832419778846332E-11 , -3.862836441945884E-14 , -0.18508809334731555 , -5.247659980061534E-10 , -2.5880701977529045E-13 , -4.78859809977362 , 82.82710207227525 , 82.82710207227525 , 82.82710207227525 , 82.82710207227525
26.67 , 0.002500000000001279 , -7.834557974168066E-11 , -3.863890969032276E-14 , -0.18451400802900986 , -5.249618352272658E-10 , -2.5890360386753303E-13 , -4.789060102435198 , 82.82602234471321 , 82.82602234471321 , 82.82602234471321 , 82.82602234471321
26.6725 , 0.0024999999999977263 , -7.836696554257873E-11 , -3.864945685880732E-14 , -0.18393976331603965 , -5.251577259080704E-10 , -2.590002143253245E-13 , -4.789520669683998 , 82.82495007930332 , 82.82495007930332 , 82.82495007930332 , 82.82495007930332
26.675 , 0.002500000000001279 , -7.838835519237484E-11 , -3.866000592551287E-14 , -0.18336536030180958 , -5.253536700581883E-10 , -2.5909685115341E-13 , -4.7899798011229 , 82.82388527567076 , 82.82388527567076 , 82.82388527567076 , 82.82388527567076
26.6775 , 0.0024999999999977263 , -7.840974869227308E-11 , -3.867055689103324E-14 , -0.18279080007970994 , -5.255496676872429E-10 , -2.5919351435653553E-13 , -4.790437496357518 , 82.82282793342272 , 82.82282793342272 , 82.82282793342272 , 82.82282793342272
26.68 , 0.002500000000001279 , -7.843114604349936E-11 , -3.868110975597304E-14 , -0.18221608374310774 , -5.257457188048614E-10 , -2.5929020393944914E-13 , -4.790893754996199 , 82.82177805216082 , 82.82177805216082 , 82.82177805216082 , 82.82177805216082
26.6825 , 0.002500000000001279 , -7.845254724735226E-11 , -3.869166452097271E-14 , -0.18164121238535003 , -5.259418234206735E-10 , -2.593869199069E-13 , -4.791348576650026 , 82.8207356314642 , 82.8207356314642 , 82.8207356314642 , 82.8207356314642
26.685 , 0.0024999999999977263 , -7.847395230519879E-11 , -3.870222118670644E-14 , -0.1810661870997593 , -5.261379815443121E-10 , -2.5948366226363896E-13 , -4.791801960932808 , 82.81970067090646 , 82.81970067090646 , 82.81970067090646 , 82.81970067090646
26.6875 , 0.002500000000001279 , -7.849536121836137E-11 , -3.871277975382643E-14 , -0.18049100897962875 , -5.263341931854145E-10 , -2.59580431014419E-13 , -4.792253907461096 , 82.81867317004584 , 82.81867317004584 , 82.81867317004584 , 82.81867317004584
26.69 , 0.002500000000001279 , -7.851677398810614E-11 , -3.872334022295712E-14 , -0.17991567911822523 , -5.265304583536203E-10 , -2.5967722616399425E-13 , -4.792704415854169 , 82.81765312842255 , 82.81765312842255 , 82.81765312842255 , 82.81765312842255
26.6925 , 0.0024999999999977263 , -7.853819061577982E-11 , -3.8733902594762683E-14 , -0.17934019860878445 , -5.267267770585722E-10 , -2.597740477171204E-13 , -4.793153485734039 , 82.8166405455677 , 82.8166405455677 , 82.8166405455677 , 82.8166405455677
26.695 , 0.002500000000001279 , -7.855961110263357E-11 , -3.8744466869860195E-14 , -0.1787645685445061 , -5.269231493099174E-10 , -2.5987089567855513E-13 , -4.793601116725455 , 82.81563542100058 , 82.81563542100058 , 82.81563542100058 , 82.81563542100058
26.6975 , 0.002500000000001279 , -7.858103544987198E-11 , -3.8755033048843726E-14 , -0.17818879001855667 , -5.271195751173049E-10 , -2.599677700530574E-13 , -4.7940473084558946 , 82.81463775421804 , 82.81463775421804 , 82.81463775421804 , 82.81463775421804
26.7 , 0.0024999999999977263 , -7.860246365880477E-11 , -3.876560113235921E-14 , -0.17761286412406496 , -5.273160544903869E-10 , -2.6006467084538746E-13 , -4.794492060555569 , 82.8136475447149 , 82.8136475447149 , 82.8136475447149 , 82.8136475447149
26.7025 , 0.002500000000001279 , -7.862389573075072E-11 , -3.8776171121057056E-14 , -0.17703679195411695 , -5.275125874388202E-10 , -2.6016159806030785E-13 , -4.794935372657426 , 82.81266479196621 , 82.81266479196621 , 82.81266479196621 , 82.81266479196621
26.705 , 0.0024999999999977263 , -7.864533166696867E-11 , -3.8786743015558114E-14 , -0.17646057460175962 , -5.27709173972263E-10 , -2.602585517025819E-13 , -4.795377244397141 , 82.81168949543164 , 82.81168949543164 , 82.81168949543164 , 82.81168949543164
26.7075 , 0.002500000000001279 , -7.866677146869898E-11 , -3.879731681647409E-14 , -0.17588421315999234 , -5.279058141003783E-10 , -2.603555317769753E-13 , -4.795817675413126 , 82.8107216545644 , 82.8107216545644 , 82.8107216545644 , 82.8107216545644
26.71 , 0.002500000000001279 , -7.868821513722517E-11 , -3.8807892524438007E-14 , -0.17530770872176987 , -5.281025078328311E-10 , -2.604525382882546E-13 , -4.796256665346522 , 82.80976126879528 , 82.80976126879528 , 82.80976126879528 , 82.80976126879528
26.7125 , 0.0024999999999977263 , -7.870966267382486E-11 , -3.8818470140079984E-14 , -0.1747310623799981 , -5.282992551792898E-10 , -2.605495712411882E-13 , -4.796694213841205 , 82.80880833755033 , 82.80880833755033 , 82.80880833755033 , 82.80880833755033
26.715 , 0.002500000000001279 , -7.87311140798594E-11 , -3.88290496640714E-14 , -0.17415427522752916 , -5.284960561494267E-10 , -2.606466306405463E-13 , -4.797130320543783 , 82.80786286023763 , 82.80786286023763 , 82.80786286023763 , 82.80786286023763
26.7175 , 0.002500000000001279 , -7.875256935668353E-11 , -3.883963109708041E-14 , -0.17357734835716424 , -5.286929107529169E-10 , -2.607437164911005E-13 , -4.797564985103594 , 82.80692483624898 , 82.80692483624898 , 82.80692483624898 , 82.80692483624898
26.72 , 0.0024999999999977263 , -7.87740285056052E-11 , -3.885021443975206E-14 , -0.17300028286164892 , -5.288898189994388E-10 , -2.60840828797624E-13 , -4.797998207172708 , 82.80599426497062 , 82.80599426497062 , 82.80599426497062 , 82.80599426497062
26.7225 , 0.002500000000001279 , -7.879549152786375E-11 , -3.8860799692697586E-14 , -0.1724230798336682 , -5.290867808986746E-10 , -2.6093796756489205E-13 , -4.79842998640593 , 82.80507114576993 , 82.80507114576993 , 82.80507114576993 , 82.80507114576993
26.725 , 0.002500000000001279 , -7.881695842473291E-11 , -3.887138685654517E-14 , -0.17184574036584968 , -5.292837964603091E-10 , -2.6103513279768096E-13 , -4.798860322460794 , 82.80415547799976 , 82.80415547799976 , 82.80415547799976 , 82.80415547799976
26.7275 , 0.0024999999999977263 , -7.88384291974387E-11 , -3.8881975931899454E-14 , -0.1712682655507587 , -5.2948086569403E-10 , -2.611323245007686E-13 , -4.799289214997566 , 82.80324726100208 , 82.80324726100208 , 82.80324726100208 , 82.80324726100208
26.73 , 0.002500000000001279 , -7.885990384722037E-11 , -3.889256691937165E-14 , -0.17069065648089327 , -5.29677988609529E-10 , -2.612295426789348E-13 , -4.799716663679245 , 82.8023464941071 , 82.8023464941071 , 82.8023464941071 , 82.8023464941071
26.7325 , 0.002500000000001279 , -7.888138237532008E-11 , -3.890315981957434E-14 , -0.1701129142486872 , -5.298751652165003E-10 , -2.613267873369605E-13 , -4.800142668171557 , 82.80145317662604 , 82.80145317662604 , 82.80145317662604 , 82.80145317662604
26.735 , 0.0024999999999977263 , -7.890286478299255E-11 , -3.8913754633126347E-14 , -0.16953503994650546 , -5.300723955246405E-10 , -2.614240584796281E-13 , -4.800567228142964 , 82.80056730786376 , 82.80056730786376 , 82.80056730786376 , 82.80056730786376
26.7375 , 0.002500000000001279 , -7.892435107148307E-11 , -3.892435136064182E-14 , -0.16895703466663917 , -5.30269679543651E-10 , -2.6152135611172205E-13 , -4.800990343264655 , 82.79968888710525 , 82.79968888710525 , 82.79968888710525 , 82.79968888710525
26.74 , 0.0024999999999977263 , -7.89458412421143E-11 , -3.893495000277311E-14 , -0.16837889950130944 , -5.304670172832348E-10 , -2.6161868023802777E-13 , -4.80141201321055 , 82.79881791362729 , 82.79881791362729 , 82.79881791362729 , 82.79881791362729
26.7425 , 0.002500000000001279 , -7.896733529618464E-11 , -3.894555056016054E-14 , -0.16780063554265842 , -5.306644087530995E-10 , -2.6171603086333285E-13 , -4.801832237657303 , 82.79795438668954 , 82.79795438668954 , 82.79795438668954 , 82.79795438668954
26.745 , 0.002500000000001279 , -7.898883323494438E-11 , -3.8956153033420733E-14 , -0.16722224388275297 , -5.308618539629549E-10 , -2.618134079924261E-13 , -4.802251016284295 , 82.79709830553897 , 82.79709830553897 , 82.79709830553897 , 82.79709830553897
26.7475 , 0.0024999999999977263 , -7.901033505970245E-11 , -3.896675742319924E-14 , -0.16664372561357982 , -5.310593529225142E-10 , -2.6191081163009787E-13 , -4.802668348773637 , 82.79624966941074 , 82.79624966941074 , 82.79624966941074 , 82.79624966941074
26.75 , 0.002500000000001279 , -7.903184077178836E-11 , -3.897736373015176E-14 , -0.1660650818270409 , -5.312569056414946E-10 , -2.6200824178114056E-13 , -4.803084234810171 , 82.79540847752646 , 82.79540847752646 , 82.79540847752646 , 82.79540847752646
26.7525 , 0.002500000000001279 , -7.905335037253871E-11 , -3.898797195493749E-14 , -0.1654863136149562 , -5.314545121296158E-10 , -2.621056984503478E-13 , -4.80349867408147 , 82.79457472909328 , 82.79457472909328 , 82.79457472909328 , 82.79457472909328
26.755 , 0.0024999999999977263 , -7.9074863863259E-11 , -3.8998582098200265E-14 , -0.16490742206905898 , -5.316521723966006E-10 , -2.6220318164251477E-13 , -4.803911666277833 , 82.7937484233039 , 82.7937484233039 , 82.7937484233039 , 82.7937484233039
26.7575 , 0.002500000000001279 , -7.909638124528437E-11 , -3.900919416059858E-14 , -0.16432840828099127 , -5.318498864521764E-10 , -2.623006913624389E-13 , -4.80432321109229 , 82.79292955934093 , 82.79292955934093 , 82.79292955934093 , 82.79292955934093
26.76 , 0.002500000000001279 , -7.91179025199158E-11 , -3.901980814277403E-14 , -0.1637492733423062 , -5.320476543060727E-10 , -2.6239822761491856E-13 , -4.804733308220602 , 82.79211813637177 , 82.79211813637177 , 82.79211813637177 , 82.79211813637177
26.7625 , 0.0024999999999977263 , -7.913942768850503E-11 , -3.90304240453933E-14 , -0.16317001834446385 , -5.322454759680226E-10 , -2.6249579040475396E-13 , -4.805141957361254 , 82.79131415354922 , 82.79131415354922 , 82.79131415354922 , 82.79131415354922
26.765 , 0.002500000000001279 , -7.916095675243439E-11 , -3.904104186913813E-14 , -0.16259064437882614 , -5.324433514477629E-10 , -2.6259337973674726E-13 , -4.805549158215466 , 82.79051761001529 , 82.79051761001529 , 82.79051761001529 , 82.79051761001529
26.7675 , 0.0024999999999977263 , -7.918248971307075E-11 , -3.9051661614682644E-14 , -0.16201115253666065 , -5.326412807550335E-10 , -2.626909956157019E-13 , -4.805954910487178 , 82.78972850489568 , 82.78972850489568 , 82.78972850489568 , 82.78972850489568
26.77 , 0.002500000000001279 , -7.920402657173157E-11 , -3.906228328267658E-14 , -0.16143154390913153 , -5.328392638995782E-10 , -2.627886380464235E-13 , -4.806359213883066 , 82.78894683730877 , 82.78894683730877 , 82.78894683730877 , 82.78894683730877
26.7725 , 0.002500000000001279 , -7.922556732972427E-11 , -3.9072906873764753E-14 , -0.16085181958730355 , -5.330373008911433E-10 , -2.628863070337188E-13 , -4.806762068112529 , 82.78817260634962 , 82.78817260634962 , 82.78817260634962 , 82.78817260634962
