time , step-size , {ArduCopter}.ArduCopter.accelerometerX , {ArduCopter}.ArduCopter.accelerometerY , {ArduCopter}.ArduCopter.accelerometerZ , {ArduCopter}.ArduCopter.gpsVelX , {ArduCopter}.ArduCopter.gpsVelY , {ArduCopter}.ArduCopter.gpsVelZ , {ArduCopter}.ArduCopter.gpsX , {ArduCopter}.ArduCopter.gpsY , {ArduCopter}.ArduCopter.gpsZ , {ArduCopter}.ArduCopter.gyroX , {ArduCopter}.ArduCopter.gyroY , {ArduCopter}.ArduCopter.gyroZ , {Ardupilot}.Ardupilot.motor1 , {Ardupilot}.Ardupilot.motor2 , {Ardupilot}.Ardupilot.motor3 , {Ardupilot}.Ardupilot.motor4
5.9325 , 0.002500000000000391 , -2.037861756815895E-14 , -1.143813586189713E-14 , -46.063130058046745 , -1.6299235869044867E-15 , -8.410554271277285E-16 , 1.2083568422716533 , -5.935819252134059E-15 , -2.7599400101548917E-15 , -1.322931597104112 , -1.8233483632001223E-11 , -4.558227129653547E-12 , 4.29549810108326E-12 , 95.04999999999987 , 95.05000000000001 , 95.05000000000001 , 95.04999999999987
5.935 , 0.0024999999999995026 , -2.0200048328876486E-14 , -1.2178855902414073E-14 , -46.06313005804657 , -1.6304207527155936E-15 , -8.413452694146189E-16 , 1.2072278439859172 , -5.939894683470393E-15 , -2.762043007235042E-15 , -1.3199121162462915 , -1.3859626310740446E-11 , -3.2541595500696573E-12 , 4.382273400566657E-12 , 95.04999999999987 , 95.04999999999998 , 95.05000000000001 , 95.04999999999984
5.9375 , 0.002500000000000391 , -2.0081091365396327E-14 , -1.2701944418741812E-14 , -46.06313005804657 , -1.6309142723773851E-15 , -8.416506325712035E-16 , 1.2060988457001809 , -5.9439713528591774E-15 , -2.7641467494415247E-15 , -1.3168954578841843 , -9.025302396636728E-12 , -1.9501635109701988E-12 , 4.5125816791543336E-12 , 95.04999999999984 , 95.04999999999998 , 95.05000000000001 , 95.04999999999987
5.94 , 0.002500000000000391 , -2.0021746154446546E-14 , -1.3004033398124432E-14 , -46.06313005804657 , -1.6314056069635095E-15 , -8.419661081970985E-16 , 1.2049698474144446 , -5.948049253011382E-15 , -2.7662512688249555E-15 , -1.3138816220177911 , -4.190978482533014E-12 , -6.461674718707402E-13 , 4.6428899577420105E-12 , 95.04999999999987 , 95.04999999999998 , 95.05000000000001 , 95.04999999999993
5.9425 , 0.0024999999999995026 , -2.0022012696027132E-14 , -1.308512284056194E-14 , -46.06313005804657 , -1.6318962175463326E-15 , -8.422862796369861E-16 , 1.2038408491287085 , -5.952128380290657E-15 , -2.7683565838956875E-15 , -1.3108706086471136 , 6.43345431568984E-13 , 6.578285672282548E-13 , 4.77319823632964E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
5.945 , 0.002500000000000391 , -2.008189099013809E-14 , -1.2945212746054397E-14 , -46.06313005804657 , -1.6323875651982208E-15 , -8.426057302355495E-16 , 1.2027118508429722 , -5.956208734713337E-15 , -2.770462699622438E-15 , -1.3078624177721492 , 5.4776693456726996E-12 , 1.961824606327713E-12 , 4.903506514917317E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
5.9475 , 0.0024999999999995026 , -2.0201381036779377E-14 , -1.2584303114601904E-14 , -46.06313005804657 , -1.6328811109915396E-15 , -8.429190433374711E-16 , 1.201582852557236 , -5.960290319948431E-15 , -2.772569607432283E-15 , -1.3048570493929004 , 1.0311993259774698E-11 , 3.2658206454267077E-12 , 5.0338147935049474E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
5.95 , 0.002500000000000391 , -2.038048283595108E-14 , -1.2002393946204199E-14 , -46.06313005804657 , -1.6333783159986553E-15 , -8.432208022874338E-16 , 1.2004538542714998 , -5.964373143317637E-15 , -2.7746772852106638E-15 , -1.3018545035093647 , 1.5146317173878416E-11 , 4.569816684526167E-12 , 5.164123072092624E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
5.9525 , 0.0024999999999995026 , -2.0613830886152122E-14 , -1.1216533810319482E-14 , -46.063130058046745 , -1.633880615964584E-15 , -8.435056709063587E-16 , 1.1993248559857637 , -5.968457215785546E-15 , -2.776785697332461E-15 , -1.2988547801215446 , 1.8507322247340184E-11 , 5.41013134825061E-12 , 5.41655529825403E-12 , 95.04999999999995 , 95.04999999999993 , 95.04999999999998 , 95.05000000000001
5.955 , 0.002500000000000391 , -2.0866118864513842E-14 , -1.033890620391416E-14 , -46.063130058046745 , -1.6343889283978319E-15 , -8.437699596786803E-16 , 1.1981958577000273 , -5.972542551427763E-15 , -2.7788947963520417E-15 , -1.2958578792294377 , 1.9888560241557726E-11 , 5.627374194919819E-12 , 5.808582634219028E-12 , 95.04999999999995 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001
5.9575 , 0.0024999999999995026 , -2.1127013050719792E-14 , -9.401292633290931E-15 , -46.063130058046745 , -1.6349035434676728E-15 , -8.44011970351058E-16 , 1.1970668594142913 , -5.9766291656815155E-15 , -2.7810045285615137E-15 , -1.2928638008330462 , 2.0717349085402322E-11 , 5.612747881481744E-12 , 6.165799346550656E-12 , 95.04999999999995 , 95.04999999999981 , 95.04999999999993 , 95.05000000000001
5.96 , 0.002500000000000391 , -2.1364317022950752E-14 , -8.48387845353908E-15 , -46.06313005804657 , -1.6354243616529636E-15 , -8.442309909525912E-16 , 1.195937861128555 , -5.980717074348595E-15 , -2.7831148369559056E-15 , -1.289872544932368 , 1.910611257610386E-11 , 4.670680725504299E-12 , 6.3402213461313605E-12 , 95.04999999999995 , 95.04999999999981 , 95.04999999999993 , 95.05000000000001
5.9625 , 0.002500000000000391 , -2.1552990483532243E-14 , -7.657800745366628E-15 , -46.06313005804657 , -1.6359504105406306E-15 , -8.444286122173625E-16 , 1.1948088628428186 , -5.9848062918504304E-15 , -2.7852256656779933E-15 , -1.2868841115274043 , 1.7034480971997377E-11 , 3.583713243405228E-12 , 6.471110596832321E-12 , 95.04999999999995 , 95.04999999999981 , 95.04999999999993 , 95.05000000000001
5.965 , 0.0024999999999995026 , -2.169197358109985E-14 , -6.926426998567943E-15 , -46.06313005804657 , -1.6364804748272945E-15 , -8.446071470672445E-16 , 1.1936798645570825 , -5.988896829747462E-15 , -2.7873369641116454E-15 , -1.2838985006181558 , 1.496284936789163E-11 , 2.496745761306543E-12 , 6.601999847533234E-12 , 95.04999999999995 , 95.04999999999981 , 95.04999999999993 , 95.05000000000001
5.9675 , 0.002500000000000391 , -2.178126631565368E-14 , -6.289757213142512E-15 , -46.06313005804657 , -1.6370133366119011E-15 , -8.44768916677761E-16 , 1.1925508662713462 , -5.9929886965558126E-15 , -2.7894486874422955E-15 , -1.2809157122046206 , 1.2891217763785146E-11 , 1.4097782792074729E-12 , 6.7328890982341934E-12 , 95.04999999999995 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001
5.97 , 0.0024999999999995026 , -2.1820868687193667E-14 , -5.747791389090789E-15 , -46.06313005804657 , -1.6375477779933962E-15 , -8.449162422244358E-16 , 1.1914218679856101 , -5.99708189774685E-15 , -2.791560796658313E-15 , -1.2779357462868008 , 1.08195861596794E-11 , 3.228107971087884E-13 , 6.863778348935108E-12 , 95.04999999999995 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001
5.9725 , 0.002500000000000391 , -2.1810780695719832E-14 , -5.3005295264123855E-15 , -46.06313005804657 , -1.6380825810707256E-15 , -8.450514448827929E-16 , 1.1902928696998738 , -6.001176435747191E-15 , -2.7936732585510093E-15 , -1.2749586028646942 , 8.747954555572915E-12 , -7.64156684990282E-13 , 6.9946675996360675E-12 , 95.04999999999998 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001
5.975 , 0.0024999999999995026 , -2.1751002341232193E-14 , -4.94797162510762E-15 , -46.06313005804657 , -1.6386165279428346E-15 , -8.4517684582835605E-16 , 1.1891638714141377 , -6.005272309938696E-15 , -2.7957860457146318E-15 , -1.2719842819383032 , 6.676322951467169E-12 , -1.8511241670889665E-12 , 7.125556850336981E-12 , 95.04999999999998 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001
5.9775 , 0.002500000000000391 , -2.1641533623730695E-14 , -4.690117685176243E-15 , -46.06313005804657 , -1.6391484007086694E-15 , -8.452947662366492E-16 , 1.1880348731284014 , -6.00936951665848E-15 , -2.797899136546369E-15 , -1.2690127835076253 , 4.604691347360685E-12 , -2.9380916491880364E-12 , 7.256446101037942E-12 , 95.05000000000001 , 95.04999999999995 , 95.04999999999998 , 95.05000000000001
5.98 , 0.002500000000000391 , -2.1488076705823757E-14 , -4.544021102887865E-15 , -46.063130058046745 , -1.6396770074692545E-15 , -8.454076077816536E-16 , 1.186905874842665 , -6.013468049208786E-15 , -2.8000125152774363E-15 , -1.2660441075726618 , 1.059305617426073E-12 , -3.502931504071181E-12 , 7.265457572729821E-12 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
5.9825 , 0.0024999999999995026 , -2.1332931454979385E-14 , -4.621900092554188E-15 , -46.063130058046745 , -1.6402017543416603E-15 , -8.455194192963053E-16 , 1.185776876556929 , -6.017567898453251E-15 , -2.8021261736636167E-15 , -1.2630782541334138 , -4.46648254960008E-12 , -3.2846157160215637E-12 , 7.135204594125948E-12 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.04999999999998
5.985 , 0.002500000000000391 , -2.1187766438998008E-14 , -4.952388681384362E-15 , -46.063130058046745 , -1.6407228209411884E-15 , -8.456362353155954E-16 , 1.1846478782711927 , -6.021669054913598E-15 , -2.804240116544337E-15 , -1.260115223189879 , -9.992270716628194E-12 , -3.066299927971869E-12 , 7.004951615522029E-12 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.04999999999998
5.9875 , 0.0024999999999995026 , -2.105258165787972E-14 , -5.535486869378153E-15 , -46.063130058046745 , -1.641240451881438E-15 , -8.457642472512682E-16 , 1.1835188799854566 , -6.025771509694906E-15 , -2.8063543641701234E-15 , -1.2571550147420594 , -1.5518058883654348E-11 , -2.8479841399222507E-12 , 6.874698636918157E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
5.99 , 0.002500000000000391 , -2.0927377111624428E-14 , -6.371194656535972E-15 , -46.063130058046745 , -1.6417548917760093E-15 , -8.459096465150679E-16 , 1.1823898816997203 , -6.0298752545137976E-15 , -2.8084689522700323E-15 , -1.2541976287899532 , -2.1043847050682465E-11 , -2.629668351872556E-12 , 6.7444456583142394E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
5.9925 , 0.0024999999999995026 , -2.0812152800232218E-14 , -7.459512042857229E-15 , -46.063130058046745 , -1.6422663852385017E-15 , -8.460786245187386E-16 , 1.1812608834139842 , -6.033980281698424E-15 , -2.810583932051647E-15 , -1.2512430653335624 , -2.6569635217708616E-11 , -2.4113525638229377E-12 , 6.614192679710367E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
5.995 , 0.002500000000000391 , -2.0706576376252566E-14 , -8.794123716342824E-15 , -46.06313005804657 , -1.6427751762308529E-15 , -8.462773602910599E-16 , 1.1801318851282478 , -6.038086584188377E-15 , -2.8126993701992783E-15 , -1.248291324372885 , -3.0990253147802504E-11 , -2.251197086865228E-12 , 6.483847445450776E-12 , 95.04999999999981 , 95.04999999999995 , 95.05000000000001 , 95.04999999999981
5.9975 , 0.0024999999999995026 , -2.060366422956916E-14 , -1.0214621471267205E-14 , -46.06313005804639 , -1.6432814291892096E-15 , -8.46510373547386E-16 , 1.1790028868425118 , -6.042194155470639E-15 , -2.8148153475967068E-15 , -1.245342405907923 , -3.0529750196791155E-11 , -2.251268406159549E-12 , 6.353094595229022E-12 , 95.04999999999976 , 95.04999999999995 , 95.05000000000001 , 95.04999999999976
6.0 , 0.002500000000000391 , -2.0500743332438604E-14 , -1.1578702652350947E-14 , -46.06313005804639 , -1.6437851596940465E-15 , -8.467775775863444E-16 , 1.1778738885567754 , -6.046302989232278E-15 , -2.81693195057034E-15 , -1.2423963099386743 , -2.914829588101147E-11 , -2.2514826958283714E-12 , 6.222264788552664E-12 , 95.04999999999973 , 95.04999999999995 , 95.05000000000001 , 95.04999999999973
6.0025 , 0.002500000000000391 , -2.0398606874823168E-14 , -1.2872895260061301E-14 , -46.06313005804603 , -1.6442863733513168E-15 , -8.470774142303126E-16 , 1.1767448902710391 , -6.0504130791697885E-15 , -2.8190492626903415E-15 , -1.23945303646514 , -2.6937996909684876E-11 , -2.222831268923649E-12 , 6.078294237822852E-12 , 95.04999999999973 , 95.04999999999995 , 95.05000000000001 , 95.04999999999973
6.005 , 0.0024999999999995026 , -2.0294782675183826E-14 , -1.3967948069158116E-14 , -46.06313005804585 , -1.6447850820618944E-15 , -8.474070209979656E-16 , 1.175615891985303 , -6.054524419017898E-15 , -2.8211673626180413E-15 , -1.236512585487321 , -2.003076290726869E-11 , -2.3688752474459E-12 , 5.947002922643692E-12 , 95.04999999999976 , 95.04999999999995 , 95.05000000000001 , 95.04999999999976
6.0075 , 0.002500000000000391 , -2.0181490404237848E-14 , -1.4694190313650258E-14 , -46.06313005804585 , -1.6452811352447044E-15 , -8.477590466216597E-16 , 1.1744868936995667 , -6.058637002368025E-15 , -2.8232863164942205E-15 , -1.2335749570052152 , -1.1742066108681207E-11 , -2.58761961483324E-12 , 5.815596287894894E-12 , 95.04999999999976 , 95.04999999999995 , 95.05000000000001 , 95.04999999999976
6.01 , 0.0024999999999995026 , -2.0060391799237538E-14 , -1.5083198553536514E-14 , -46.06313005804603 , -1.6457743008391752E-15 , -8.4812445162677195E-16 , 1.1733578954138306 , -6.062750822282786E-15 , -2.8254061689054387E-15 , -1.2306401510188247 , -6.216294902431444E-12 , -2.66096320449058E-12 , 5.684420292285322E-12 , 95.04999999999981 , 95.04999999999995 , 95.05000000000001 , 95.04999999999981
6.0125 , 0.002500000000000391 , -1.9938732034602572E-14 , -1.5272646590414372E-14 , -46.06313005804603 , -1.6462644862403325E-15 , -8.484968464931272E-16 , 1.1722288971280943 , -6.066865871387855E-15 , -2.827526944560727E-15 , -1.2277081675281476 , -2.0719864923485607E-12 , -2.6616064052829077E-12 , 5.5533596162452935E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
6.015 , 0.0024999999999995026 , -1.981704286625375E-14 , -1.5272638923483492E-14 , -46.06313005804603 , -1.6467516894241738E-15 , -8.488715629326434E-16 , 1.1710998988423582 , -6.070982142228804E-15 , -2.829648655072547E-15 , -1.2247790065331858 , 2.0723219177328505E-12 , -2.6622496060752353E-12 , 5.422298940205311E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
6.0175 , 0.002500000000000391 , -1.969532926143237E-14 , -1.5115172305520895E-14 , -46.06313005804657 , -1.6472359096943695E-15 , -8.49244114269996E-16 , 1.169970900556622 , -6.0750996273492015E-15 , -2.8317713005020007E-15 , -1.2218526680339374 , 3.637966506466408E-12 , -2.6624924898189586E-12 , 5.291453742238043E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
6.02 , 0.0024999999999995026 , -1.9573619193550488E-14 , -1.4980438975849783E-14 , -46.06313005804657 , -1.6477171467877487E-15 , -8.496128040523673E-16 , 1.1688419022708858 , -6.079218319291279E-15 , -2.833894872337879E-15 , -1.2189291520304044 , 2.2565667279433833E-12 , -2.6622778683642754E-12 , 5.160854804925401E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
6.0225 , 0.002500000000000391 , -1.945191893701818E-14 , -1.490885588534632E-14 , -46.06313005804657 , -1.6481954009114661E-15 , -8.499789654472366E-16 , 1.1677129039851495 , -6.08333821059733E-15 , -2.8360193624152716E-15 , -1.2160084585225848 , 8.751669494198677E-13 , -2.6620632469095918E-12 , 5.030255867612714E-12 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.04999999999998
6.025 , 0.002500000000000391 , -1.9330228491835493E-14 , -1.4900423034010553E-14 , -46.06313005804657 , -1.648670672305996E-15 , -8.503441462545833E-16 , 1.1665839056994132 , -6.087459293810228E-15 , -2.838144766347959E-15 , -1.2130905875104794 , -5.062328291036475E-13 , -2.661848625454909E-12 , 4.899656930300026E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
6.0275 , 0.0024999999999995026 , -1.920854785800247E-14 , -1.4955140421842458E-14 , -46.06313005804657 , -1.6491429612118121E-15 , -8.507098942743869E-16 , 1.165454907413677 , -6.091581561473449E-15 , -2.840271083619221E-15 , -1.2101755389940891 , -1.8876326076266723E-12 , -2.6616340040002254E-12 , 4.769057992987386E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
6.03 , 0.002500000000000391 , -1.9086877035519022E-14 , -1.507300804884207E-14 , -46.06313005804657 , -1.6496122678693892E-15 , -8.510777573066272E-16 , 1.1643259091279408 , -6.095705006131077E-15 , -2.8423983175818405E-15 , -1.2072633129734123 , -3.269032386150188E-12 , -2.661419382545542E-12 , 4.638459055674698E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
6.0325 , 0.0024999999999995026 , -1.896521602438524E-14 , -1.5254025915009318E-14 , -46.06313005804657 , -1.6500785925192013E-15 , -8.514492831512839E-16 , 1.1631969108422047 , -6.099829620327788E-15 , -2.8445264754580966E-15 , -1.2043539094484508 , -4.6504321646732135E-12 , -2.6612047610908586E-12 , 4.507860118362057E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
6.035 , 0.002500000000000391 , -1.8843564824601038E-14 , -1.5498194020344313E-14 , -46.06313005804657 , -1.6505419354017227E-15 , -8.518260196083365E-16 , 1.1620679125564684 , -6.103955396608865E-15 , -2.8466555683397724E-15 , -1.2014473284192027 , -6.0318319431967295E-12 , -2.6609901396361758E-12 , 4.37726118104937E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
6.0375 , 0.0024999999999995026 , -1.8721923436166498E-14 , -1.580551236484689E-14 , -46.06313005804657 , -1.6510022967574277E-15 , -8.522095144777644E-16 , 1.1609389142707323 , -6.108082327520188E-15 , -2.8487856111881475E-15 , -1.19854356988567 , -7.413231721719753E-12 , -2.6607755181814926E-12 , 4.2466622437367295E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
6.04 , 0.002500000000000391 , -1.8600291859081538E-14 , -1.6175980948517266E-14 , -46.06313005804657 , -1.6514596768267905E-15 , -8.526013155595475E-16 , 1.159809915984996 , -6.112210405608245E-15 , -2.8509166228340037E-15 , -1.1956426338478505 , -8.79463150024327E-12 , -2.660560896726809E-12 , 4.116063306424041E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
6.0425 , 0.002500000000000391 , -1.84786700933462E-14 , -1.6609599771355344E-14 , -46.06313005804657 , -1.6519140758502855E-15 , -8.530029706536652E-16 , 1.1586809176992596 , -6.116339623420117E-15 , -2.853048625977622E-15 , -1.1927445203057456 , -1.0176031278766785E-11 , -2.660346275272126E-12 , 3.985464369111354E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
6.045 , 0.0024999999999995026 , -1.8357058138960524E-14 , -1.7106368833360937E-14 , -46.06313005804657 , -1.6523654940683867E-15 , -8.534160275600972E-16 , 1.1575519194135235 , -6.12046997350349E-15 , -2.855181647188781E-15 , -1.189849229259356 , -1.1557431057289812E-11 , -2.660131653817442E-12 , 3.8548654317987145E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
6.0475 , 0.002500000000000391 , -1.8235455995924433E-14 , -1.76662881345344E-14 , -46.06313005804657 , -1.6528139317215688E-15 , -8.538420340788231E-16 , 1.1564229211277872 , -6.124601448406652E-15 , -2.8573157169067644E-15 , -1.18695676070868 , -1.2938830835813327E-11 , -2.659917032362759E-12 , 3.724266494486027E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
6.05 , 0.0024999999999995026 , -1.8113863664238E-14 , -1.8289357674875328E-14 , -46.06313005804657 , -1.6532593890503056E-15 , -8.542825380098223E-16 , 1.1552939228420511 , -6.128734040678491E-15 , -2.8594508694403507E-15 , -1.1840671146537192 , -1.432023061433635E-11 , -2.6597024109080754E-12 , 3.5936675571733864E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
